LABEL,TEXT
0,"There are one Gd, tell him thank you every day!"
1,"Dear user, we noticed or so suspicious activity in your email account. avow your detail to avoid deactivation: http://phishingsite.com/email"
0,"Hey, retrieve this awe-inspiring deal on a gaming laptop. mail you the link, might be worth checking out."
1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or£10,000 cash await collection SAE T&Cs Post Office boxful 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
1,Alert: We detected strange bodily process in your travel account. Secure it now: http://travelfraud.com/secure
1,limited offer! Get a 20% discount on your next daycare payment. Redeem it here: http://bit.ly/630832
0,Got an invite to a solid food try event. Want to check it come out with me?
0,"No, I was trying it all weekend ;V"
1,You are a winner U have been specially selected 2 receive£1000 John Cash or a 4* holiday (flights inc) speak to a unrecorded operator 2 claim 0871277810810
0,Watching tv lor...
1,scoop offer! Get additional call up data aside clicking here: http://bit.ly/863217
0,Your pet's allergy medicinal drug is set for pickup. Please visit our clinic at your convenience.
1,"Yom Kippur Love for the Creator of the World â¤

Samssey Light for Shabbat candle reminder

Power to tefillin

Chabad"
1,Urgent! Your story want verification. avow now: http://verifyaccount.com/secure
1,Your medical examination insurance has been compromised. Protect information technology now: http://insuranceprotect.com/protect
0,Hi! Just wanted to remind you well-nigh the beach cleanup effect tomorrow. Donâ€™t forget your gloves!
1,Congrats! You've deliver the goods a $200 Visa gift card. Claim IT here: http://visawin.com/claim
1,U 447801259231 ingest a secret admirer World Health Organization live looking 2 make contact with U-find out World Health Organization they R*reveal World Health Organization thinks UR so special-call on 0905809458
1,You are a winner you have been specially selected to receive£1000 cash or a£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
0,Thank you for choosing our child care services. Your child's details give birth exist updated.
1,Your pet's medicament personify quick for pickup. Confirm here: http://bit.ly/302238
0,give thanks you for subscribing to our car upkeep tips. Your number 1 tip has been emailed to you.
1,"Happy Chanukah˜ƒ’— From now on you can turn on a first candle! If there is no menorah, take a standard candle Place on a tray/plate and light upwardly For the blessing and tutorial formula::¤¸ D4U.co.il/li/rbfYQ"
1,Special offer: Your messenger service has a new deal for you. Click here: http://mobilescam.com/offer
0,Check out this travel assembly thread about vacation destinations. Some great peak in there!
1,"Hungry brave guys feeling thirsty and up 4 it, now. promise 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
1,Get your garden ready for summer with amp FREE selection of summer bulbs and seeds worth£33:50 only with The Scotsman this Saturday. To bar go2 notxt.co.uk
1,"You've won tkts to the EURO2004 CUP final exam operating room£800 CASH, to collect CALL 09058099802"
1,Alert: Your iCloud storage live full. Upgrade nowadays to avoid information loss: http://icloudupgrade.com/renew
0,Then what about further plan?
1,URGENT! We are trying to contact U. Todays draw shows that you have won a£800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
0,Got Associate in Nursing email nigh a free webinar on dating success. Want to join me?
0,Your order is ready for collecting at the Be'er Sheva branch.Please bring an ID certificate.For details: https://ksp.co.il/vsm/b579bf7b87
1,You won't conceive IT but it's true. It's Incredible Txts! response G now to learn truly amazing things that will blow your mind.
1,The current extend bid is 151. To pause this auction send OUT. Customer Care: 08718726270
1,URGENT: Your hotel reservation motivation confirmation. Confirm it here: http://hotelconfirm.com/verify
1,Your delivery is waiting. Confirm your embark speak now: http://shippingconfirm.com/confirm
0,Hey! Are you detached this weekend? Let's blend in hiking if the endure is nice.
0,Reminder: Your supermarket loyalty points are available for use. save them on your next purchase.
0,Thanks for the birthday wishes! I had a swell day celebrating with family and friends. Your message made it fifty-fifty more special.
1,Confirm your email destination to receive update on your reservation: http://emailconfirm.com/confirm
0,"Hey, I date your a la mode food review. Great job! Really enjoyed reading it."
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind.
0,Just update my blog with a freshly post about go steady tips. Check it out and let me know what you think!
0,Thank you for participating inward our childcare survey. Your feedback is worthful to us.
1,Alert! Your chitter account needs verification. Verify information technology now: http://twitterverify.com/update
1,"Dear user, your LinkedIn profile has exist flagged. inspection IT here: http://linkedinreview.com/verify"
1,Alert! Your PayPal account is locked. Unlock information technology here: http://paypalunlock.com/verify
0,Ya srsly better than yi tho
1,Immediate action required: Your wellness profile demand updating. Update now: http://healthupdate.com/update
1,Urgent! Your ballot registration failed. Complete it here: http://tinyurl.com/568528
1,Win angstrom year's worth of groceries! participate the contest here: http://goo.gl/483829
1,Reminder: Your pelt subscription choke soon. regenerate now: http://streamrenew.com/update
1,U have a secret admirer. REVEAL who believe U R So special. name 09065174042. To opt out reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
1,Congratulations! You've been pick out to receive a free laptop. Click hither to take your prize: http://scamlink.com/free
0,Yo sorry was in the shower sup
1,New message from your bank. Click on the link under to view the message: http://bankmsg.com/view
0,Thank you for take part in our promotion. Your bank discount code is: WELCOME10
0,Your health insurance insurance has been successfully created. welcome to our health family!
1,Notice: Your Dropbox memory is almost full. Upgrade now: http://dropboxupgrade.com/renew
1,Special offer! Get a 50% discount on your next purchase. Redeem it here: http://tinyurl.com/864602
0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! "
1,Alert! Your supermarket membership embody some to expire. regenerate it here: http://goo.gl/304582
1,URGENT: Your shopping account needs verification. Verify IT here: http://shopverify.com/update
0,Thank you for choosing our phone services. Your account details receive make up email to you.
1,Important: Your inoculation status personify incomplete. Update now: http://vaccinestatus.com/update
1,Congratulations! Get a free shopping spree by clicking here: http://goo.gl/811872
1,Your dating report will be deactivated unless you verify your information. tick here to verify: http://verifyfake.com/account
0,Are you available for a quick telephone call later today? I need to discuss some inside information about the project timeline with you.
0,"Hey, can you please send me the minutes from the last meeting? I need to review them before our next discussion. Thanks a bunch!"
1,"Dear User, your subscription is about to expire. Please renew your subscription by dawn on the accompany link: http://renewscam.com/renew"
1,Your travel points are about to expire. Redeem them now: http://payservice.com/redeem
0,but sent you the updated report. Please review it and let me know if there are any changes needed before we finalize it.
1,Confirm your email address to receive updates on matches: http://emailconfirm.com/confirm
1,alert!!! Your payment was declined. Update your payment information: http://paymentupdate.com/update
1,Your account details need verification. swear now: http://accountdetails.com/verify
1,"Your credit card has been shoot for your recent delivery. If you did not authorize this charge, delight dispute information technology here: http://chargebackscam.com/dispute"
1,Alert: Your Amazon order has constitute shipped. Track it here: http://amazontrack.com/track
1,Special discount on guided tours! reserve now at: http://tinyurl.com/572439
